date,fire_scar,site,plot,CollectionID,location..m.,green_moss,depth1,org_hit,thaw_d,thaw_hit,ar_sol_depth1,ar_sol_hit,ar_height1,ar_height2,ar_height3,ar_height_avg,collected,sample_id,sample_depth1,sample_depth2,sample_width1,sample_width2,sample_length1,sample_length2,organic_notes,min_depth,m1_depth1,m1_depth2,m2_depth1,m2_depth_2,min_coregrab,mineral_notes,general_notes,sample_photo
2024-07-29,McCoy Creek,McCr6,A,NA,3,NA,28,Mineral,68,Frozen Ground,32,Mineral,3.5,4,NA,3.75,yes,McCr6A,23,25,12,8,10,11,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-07-29,McCoy Creek,McCr6,A,NA,6,NA,41,Mineral,48,Frozen Ground,31,Mineral,4,6,NA,5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,McCoy Creek,McCr6,B,NA,3,NA,23,Mineral,61,Frozen Ground,35,Mineral,21,12.5,6,13.166666666666666,yes,McCr6B,27,24,11,9,11.5,23,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-07-29,McCoy Creek,McCr6,B,NA,6,NA,37,Mineral,56,Frozen Ground,30,Mineral,3,10,NA,6.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-29,McCoy Creek,McCr6,C,NA,3,NA,20,"Mineral,Water",52,Frozen Ground,29,Mineral,18,5,NA,11.5,yes,McCr6C,20,19,10,11,11.5,10,NA,NA,5,NA,0,NA,Both,"M1 sample taken with corer, M2 sample grab below core hole, likely influenced by standing water","Sample taken at 3.5 m because of large CWD, water filling hole as coring",NA
2024-07-29,McCoy Creek,McCr6,C,NA,6,NA,33,Mineral,51,Frozen Ground,31,Mineral,39,6,30,25,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,A,MCDO1A3,3,0,11.5,Mineral,90,Frozen Ground,2,Mineral,12,10,15,12.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,A,MCDO1A6,6,0,10,Mineral,91,Frozen Ground,1.5,Mineral,10,9,9,9.333333333333334,yes,Mcdo1a,10.5,9.5,10.5,10.5,10,11,NA,NA,5,5,5,5,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,A,MCDO1A9,9,0.1,1,Mineral,89,Frozen Ground,1,Mineral,12,10,16,12.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,B,MCDO1B3,3,0,14,Mineral,90,Frozen Ground,26,Mineral,5,6,7,6,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,B,MCDO1B6,6,0,12,Mineral,80,Frozen Ground,7,Mineral,4,6,10,6.666666666666667,yes,Mcdo1b,12,12,9,11,10.5,10.5,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-25,McDonald,McDo1,B,MCDO1B9,9,0,9.5,Mineral,85,Frozen Ground,4.5,Mineral,9,8.5,13,10.166666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,MCDO1 C3,3,0,12.5,Mineral,110,>100cm,11,Mineral,7,10,5,7.333333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo1,C,MCDO1 C6,6,0,17,Mineral,90,Frozen Ground,13,Mineral,3,4,1,2.6666666666666665,yes,McDo1 c,17,17,12,11.5,10,10.5,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-25,McDonald,McDo1,C,MCDO1 C9,9,0,3,Mineral,110,>100cm,3,Mineral,15,16,14,15,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,MCDO2A3,3,0,17,"Mineral,Water",65,"Frozen Ground,Ice",20,"Mineral,Water",4,8,6,6,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,A,MCDO2A6,6,0,23,"Mineral,Water",71,Ice,21,"Mineral,Water",7.5,2.5,2,4,yes,A6,17,16.5,10.5,11,11,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-25,McDonald,McDo2,A,MCDO2A9,9,0,22,"Mineral,Water",70,Ice,26,"Mineral,Water",11,6,7,8,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9m in water sampled a little further away,NA,NA
2025-07-25,McDonald,McDo2,B,MCDO2B3,3,0,25,"Mineral,Water",50,Frozen Ground,28,"Mineral,Water",12,10,7,9.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,B,MCDO2B6,6,0,17,Mineral,55,Frozen Ground,30,"Mineral,Water",2,1.5,1,1.5,yes,B6,17,17.5,9,9.5,11,11.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-25,McDonald,McDo2,B,MCDO2B9,9,9,23,"Mineral,Water",55,Frozen Ground,21,"Mineral,Water",6,7,6.5,6.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,C,MCDO2C3,3,0,25,"Mineral,Water",53,Frozen Ground,21,"Mineral,Water",5,4,4,4.333333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo2,C,MCDO2C6,6,0,12,Mineral,50,Frozen Ground,21,Mineral,5,5,6,5.333333333333333,yes,C6,12,13,12,12.5,11,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-25,McDonald,McDo2,C,MCDO2C9,9,0,28.5,"Mineral,Water",51,Frozen Ground,21.5,Mineral,5,8.5,8,7.166666666666667,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,A,MCDO3A3,3,0,13.5,Mineral,75,Frozen Ground,13.5,Mineral,2,1,3,2,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,A,MCDO3A6,6,0,9.5,Mineral,72,Frozen Ground,16,Mineral,6,5,7,6,yes,McDo3 a,9.5,10,13,12.5,14,13.5,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-25,McDonald,McDo3,A,MCDO3A9,9,0,17,Mineral,78,Frozen Ground,4,Mineral,14,9,9,10.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,B,MCDO3B3,3,0,27,Mineral,75,Frozen Ground,25,Mineral,6,7,5,6,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,B,MCDO3B6,6,0.5,9.5,Mineral,105,Frozen Ground,6,Mineral,14,12,24,16.666666666666668,yes,McDo3 b,10.5,11.5,13,13.5,9.5,10,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-25,McDonald,McDo3,B,MCDO3B9,9,0,15,"Mineral,Water",110,>100cm,22,"Mineral,Water",3,4,3,3.3333333333333335,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,C,MCDO3C3,3,0.1,10.5,Rock,110,Frozen Ground,10.5,Mineral,19,21,17,19,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-25,McDonald,McDo3,C,MCDO3C6,6,0,13,Mineral,110,Frozen Ground,22,"Mineral,Water",6,7,6,6.333333333333333,yes,McDo3 c,12.5,13,10,10,9.5,10,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-25,McDonald,McDo3,C,MCDO3C9,9,0,17,Mineral,110,>100cm,10,Mineral,9,9,12,10,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,A,MCDO4A3,3,0,6,Mineral,101,Frozen Ground,6,Mineral,15,13,12,13.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,A,MCDO4A6,6,0,8,Mineral,90,Frozen Ground,12,"Mineral,Water",28,13,15,18.666666666666668,yes,A6,7,9.5,11.5,11.5,11,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-29,McDonald,McDo4,A,MCDO4A9,9,NA,28,Mineral,81,Frozen Ground,26,Mineral,24,30,16,23.333333333333332,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,B,MCDO4B3,3,0.1,7,Mineral,120,>100cm,21,Mineral,18,13,22,17.666666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,B,MCDO4B6,6,0,15,Mineral,120,>100cm,18,Mineral,16,15,4,11.666666666666666,yes,B6,15,15.5,11,11.5,8.5,9,NA,NA,5,NA,5,NA,Core,Very muddy can’t measure accurately,NA,NA
2025-07-29,McDonald,McDo4,B,MCDO4B9,9,0,28,Mineral,75,Frozen Ground,29,Mineral,7,3,4,4.666666666666667,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,C,MCDO4C3,3,0,20,Mineral,105,Frozen Ground,28,Mineral,5,4,2,3.6666666666666665,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo4,C,MCDO4C6,6,0,15,"Mineral,Water",93,Frozen Ground,30,Mineral,6,5,5,5.333333333333333,yes,C6,14,15.5,10.5,10.5,11,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2025-07-29,McDonald,McDo4,C,MCDO4C9,9,0,28,"Mineral,Water",120,>100cm,28,"Mineral,Water",3,10,5,6,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,A,MCDO5A6,6,0,33.5,Mineral,42,Frozen Ground,37,"Mineral,Water",4,5,1,3.3333333333333335,yes,A6,33,34,12,9.5,12,11.5,Has mix mineral starts at 15.5,NA,5,NA,5,NA,Core,Half grab,NA,NA
2025-07-29,McDonald,McDo5,A,MCDO5A3,3,0,26,Mineral,104,Rock,28.5,Mineral,3,3,3,3,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,A,MCDO5A9,9,0,15,Mineral,52,Frozen Ground,15,Mineral,13,16,14,14.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,B,MCDO5B3,3,0,19,Mineral,55,Frozen Ground,22,"Mineral,Water",5,4,3,4,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,B,MCDO5B6,6,0,36,"Ice,Water",32,Frozen Ground,25,"Mineral,Water",5,3,7,5,yes,B6,35.5,36,11,10,9.5,9.5,Transitions at 13.5,NA,NA,NA,NA,NA,NA,Ice can’t grab,NA,NA
2025-07-29,McDonald,McDo5,B,MCDO5B9,9,0,36,"Mineral,Water",55,Ice,36,"Mineral,Water",16,14,5,11.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,Hit hornet nest went further than 1m,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,C,MCDO5C3,3,0,32,Mineral,48,Frozen Ground,24,Mineral,5,7,5,5.666666666666667,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo5,C,MCDO5C6,6,0,25.5,Mineral,45,Frozen Ground,25.5,Mineral,7,5,4,5.333333333333333,yes,C9,25,26,9,9.5,10,9,NA,NA,5,NA,5,NA,Grab,NA,NA,NA
2025-07-29,McDonald,McDo5,C,MCDO5C9,9,0,48,"Frozen Ground,Mineral,Water",55,Frozen Ground,48,"Frozen Ground,Mineral,Water",3,5,4,4,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,A,MCDO6A6,6,0,21,Mineral,50,Frozen Ground,22,Mineral,7,6,6,6.333333333333333,yes,A6,21,21.5,10.5,11,8,8,NA,NA,5,5,5,5,Grab,Hit ice,NA,NA
2025-07-29,McDonald,McDo6,A,MCDO6A3,3,0,15,Mineral,54,Frozen Ground,35,Mineral,5,4,2,3.6666666666666665,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,A,MCDO6A9,9,0,44,"Mineral,Water",61,Frozen Ground,44,"Mineral,Water",7,9,4,6.666666666666667,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,B,MCDO6B3,3,0,43,"Mineral,Water",55,Frozen Ground,36,"Mineral,Water",10,4,2,5.333333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,B,MCDO6B6,6,0,16,Mineral,45,Frozen Ground,16,Mineral,8,8,23,13,yes,B6,16,15.5,10.5,11,9,11,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-29,McDonald,McDo6,B,MCDO6B9,9,0,52,"Frozen Ground,Mineral",52.5,Frozen Ground,21.5,Mineral,27,21,15,21,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,C,MCDO6C3,3,0,27,Mineral,50,Frozen Ground,28,Mineral,4,7,28,13,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-07-29,McDonald,McDo6,C,MCDO6C6,6,0,1,Mineral,50,Frozen Ground,33,Mineral,4,5,2,3.6666666666666665,yes,C6,18,17.5,10,9.5,10.5,10.5,NA,NA,5,5,5,5,Core,NA,NA,NA
2025-07-29,McDonald,McDo6,C,MCDO6C9,9,0,36,Mineral,47,Frozen Ground,34,Mineral,6,4,9,6.333333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr1,A,NA,3,0,15,Mineral,49,Rock,30,Mineral,5.5,3.5,NA,4.5,yes,MuCr1A,14,13.5,10,10,10,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-08-01,Munson Creek,MuCr1,A,NA,6,0,8,Mineral,51,Rock,5,Mineral,9.5,3,5,5.833333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr1,B,NA,3,0,6,Mineral,72,Rock,12.5,Mineral,1.5,2,7,3.5,yes,MuCr1B,7.5,4.5,10.5,11.5,11,10,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-08-01,Munson Creek,MuCr1,B,NA,6,0,17,Mineral,69,Rock,17,Mineral,7,5,6,6,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr1,C,NA,3,0,8.5,Mineral,82,Rock,6,Mineral,6,10,NA,8,yes,MuCr1C,10.5,5,10.5,11,12.5,12,"SOL is uneven, so sample may contain some mineral",NA,5,NA,5,NA,Core,Odd organic deposit below m1 and mixed with m2. Bottom 6 cm of mineral core,NA,"4e6679ca-d165-4b05-ad56-41a42003e1b6,3ec750c6-e573-4cbb-b785-edb4a79cd236"
2024-08-01,Munson Creek,MuCr1,C,NA,6,0,32,Mineral,58,Frozen Ground,31,Mineral,14,9,18,13.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Between burned tussocks,NA
2024-08-01,Munson Creek,MuCr2,A,NA,3,0.1,11,Mineral,18,Rock,10,Rock,18,16,20,18,yes,MuCr2A,9.5,8,11,11,11,10,Bottom uneven due to rocks,NA,0,NA,0,NA,NA,No mineral. Pure rock under organic,NA,"0f9bcacd-1611-47ba-8a96-a176b57eeb4f,59a4a4d3-127c-4dcc-8594-7b99bf2df5ed"
2024-08-01,Munson Creek,MuCr2,A,NA,6,0,9.5,Rock,18,Rock,28,Rock,11,7,NA,9,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr2,B,NA,6,0,24,Rock,27,Rock,8,Rock,18,13,NA,15.5,yes,MuCr2B,22,20,9,11,10,11,NA,NA,0,NA,0,NA,Grab,"Removed 10 cm of rock between org and min. Took grab sample below that, unknown depth. In M1 bag. Still very rocky.",NA,787b3ef1-02c3-44cb-a3e9-75b74616630c
2024-08-01,Munson Creek,MuCr2,B,NA,9,0,26,Rock,26,Rock,37,Rock,23,34,26,27.666666666666668,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr2,C,NA,3,0,22.5,Rock,65,Rock,5.5,Rock,32,27,NA,29.5,yes,MuCr2C,22,24,10.5,11,13,11,Sample taken from a burned sphagnum hummock. Mosaics of hummocks across hillside,NA,4,NA,0,NA,Grab,Too rocky to sample mineral. Removed 12 cm of rock and took grab sample of about 4 cm. Contains charcoal! In M1 bag.,"Sample taken on sphagnum hummock. No nearby trees also in hummock, tree AR measured at was burned almost to rock.",5da068de-cd63-4382-8bb8-7f349ed343d4
2024-08-01,Munson Creek,MuCr2,C,NA,6,0,19,Rock,24,Rock,8,Rock,22,21,23,22,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr3,A,NA,3,0,22,Mineral,32,Frozen Ground,22,Mineral,15,13,17,15,yes,MuCr3A,22,20,10,10,11,10.5,NA,NA,5,NA,4.5,NA,Core,NA,NA,NA
2024-08-01,Munson Creek,MuCr3,A,NA,6,0,24,Mineral,44,Frozen Ground,22,Mineral,15,6,12,11,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-01,Munson Creek,MuCr3,B,NA,3,0,24,Mineral,45,Frozen Ground,25,Mineral,12,11,7.5,10.166666666666666,yes,MuCr3B,25,26,8,7,10,11,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-08-01,Munson Creek,MuCr3,B,NA,6,0,51,Mineral,62,Frozen Ground,51,Mineral,4,5,3,4,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lightly burned sphagnum,NA
2024-08-01,Munson Creek,MuCr3,C,NA,3,3.5,29,"Mineral,Water",42,Frozen Ground,27.5,Mineral,6,10,NA,8,yes,MuCr3C,24,26,12,11,10,9,Unburned sphagnum. Take that into account when thinking about green moss.,NA,3,NA,8,NA,Both,"M1 came off with brownie. Depth of 3 but length and width of brownie. M2 taken with corer below. As sampling hole filled with water, so depth might not be accurate. Cored until frozen ground",NA,d4c9102e-27ec-4abe-955b-7dd96c08e17d
2024-08-01,Munson Creek,MuCr3,C,NA,6,0,19,"Mineral,Water",36,Frozen Ground,23,"Mineral,Water",3,4,NA,3.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr4,A,NA,3,1.5,4.5,"Mineral,Rock",73,Rock,8,Mineral,5,6,5,5.333333333333333,yes,MuCr4A,6,5.5,10,10,10.5,10.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-08-04,Munson Creek,MuCr4,A,NA,6,0,9,Mineral,87,Rock,5.5,Mineral,5.5,8,7,6.833333333333333,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr4,B,NA,3,0,9,Mineral,101,>100cm,9,"Mineral,Rock",14,24,20,19.333333333333332,yes,MuCr4B,11,12,8.5,9.5,10,9,Crumbly,NA,5,NA,5,NA,Core,NA,NA,26f0b36c-6aea-445e-a7ec-83194761c58b
2024-08-04,Munson Creek,MuCr4,B,NA,6,0,34,"Mineral,Rock",101,"Rock,>100cm",38,"Mineral,Rock",14,10,NA,12,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr4,C,NA,3,0,36,Rock,92,Rock,33,"Mineral,Rock",17,13,28,19.333333333333332,yes,MuCr4C,36.5,36.5,9,10.5,9.5,11,NA,NA,6.5,NA,6.5,NA,Core,"Top of mineral had organic soil plus large sand/gravel. Volumetric core taken to 13cm, but sample totally non consolidated, so fell apart immediately. Split in half for m1 and :2",NA,187f5313-0e62-4baf-a6f8-dcb6f3f5845a
2024-08-04,Munson Creek,MuCr4,C,NA,6,0,19,"Mineral,Rock",89,Rock,9,"Mineral,Rock",16,9,17,14,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr5,A,NA,3,0.1,30,Mineral,75,Rock,22,Mineral,6,7,NA,6.5,yes,MuCr5A,31,34,8,10,9.5,10,NA,NA,6,NA,3.5,NA,Core,"M1 very crumbly, both mixed with gravel",NA,NA
2024-08-04,Munson Creek,MuCr5,A,NA,6,0.5,6,Mineral,48,Rock,19,"Mineral,Rock",9,8,7,8,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr5,B,NA,3,0.1,23,Mineral,101,>100cm,24,"Mineral,Rock",13,11,16,13.333333333333334,yes,MuCr5B,29,27,9.5,10,9,9.5,NA,NA,5,NA,5,NA,Core,NA,NA,NA
2024-08-04,Munson Creek,MuCr5,B,NA,6,0.5,30,"Mineral,Rock",101,>100cm,35,"Mineral,Rock",5,13,23,13.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-08-04,Munson Creek,MuCr5,C,NA,3,0,16,"Mineral,Rock",87,Rock,15,"Mineral,Rock",19,23,25,22.333333333333332,yes,MuCr5C,17,19,10,11,10,9.5,NA,NA,14.5,NA,0,NA,Core,"Mineral extremely gravelly, fell apart after removing from corer, all in M1",NA,dc97aa88-5f9f-4b9a-bab7-cc0d71e9b918
2024-08-04,Munson Creek,MuCr5,C,NA,6,0,28,"Mineral,Rock",101,>100cm,34,"Mineral,Rock",35,54,47,45.333333333333336,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,Nugget Creek,NuCr1,A,NA,3,NA,5.5,Mineral,47,Rock,4.5,Mineral,14,19,15,16,yes,NuCr1A,7,5,8.5,9,8,8,NA,NA,5,NA,5,NA,Core,Top 2 cm mineral mixed with organic but clearly mineral,NA,NA
2024-07-30,Nugget Creek,NuCr1,A,NA,6,NA,3.5,Mineral,51,Rock,3,Mineral,18,12,NA,15,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,Nugget Creek,NuCr1,B,NA,3,NA,5,Mineral,51,Rock,4.5,Mineral,20,23.5,21,21.5,yes,NuCr1B,5,3,10.5,10,10,10,NA,NA,5,NA,5,NA,Core,M1 includes mixed organic and some char,Sample surface polytrichum. Organic depths include green moss and brown moss.,NA
2024-07-30,Nugget Creek,NuCr1,B,NA,6,NA,5,Mineral,55,Rock,12,Mineral,11,9,14,11.333333333333334,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Char and below on surface is a mix of organic and mineral,NA
2024-07-30,Nugget Creek,NuCr1,C,NA,3,NA,7.5,Rock,63,Rock,14.5,Mineral,5,4,NA,4.5,yes,NuCr1C,7,8,9,11,10,10.5,Bottom 1 cm organic came off with mineral core in its own bag for processing,NA,5,NA,5,NA,Both,0.5 cm rock removed between the upper 2 and lower 3 cm of M2 sample,NA,NA
2024-07-30,Nugget Creek,NuCr1,C,NA,6,NA,5,Mineral,53,Rock,3,Mineral,29.5,21,24.5,25,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"For all soils at this site - organic vs mineral not entirely clear, below char layer there is a mix of char, mineral, organic that is silty in texture and visually mineral but is held together with lots of fine roots.",NA
2024-07-30,Nugget Creek,NuCr2,A,NA,3,NA,36.5,Rock,98,Rock,25,Mineral,19,17,1,12.333333333333334,yes,NuCr2A,31,30,9,6,11.5,9,NA,NA,0,NA,0,NA,NA,"Mineral soil not sampled, too rocky","Sampled at 3.1 m due to CWD, unable to sample mineral because too rocky.",NA
2024-07-30,Nugget Creek,NuCr2,A,NA,6,NA,50,Mineral,61,Rock,19,Mineral,20,20,NA,20,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Closest tree to depth hole is in moss hummock with no exposed AR and same SOL depth. Recorded data for AR here is tree 1m away that has greater extent of burn than at transect,NA
2024-07-30,Nugget Creek,NuCr2,B,NA,3,NA,42,Mineral,82,Rock,44,Mineral,2,0,NA,1,yes,NuCr2B,39,39,11,10,9,8,NA,NA,4.5,NA,4.5,NA,Both,NA,"Sampling at unburned sphagnum at 3m. M1 sample came off of bottom of organic sample, depth is estimated length and width are same dimensions as brownie. M2 sample taken as core below",NA
2024-07-30,Nugget Creek,NuCr2,B,NA,6,NA,41,Rock,101,>100cm,9,Mineral,10,23,NA,16.5,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,Nugget Creek,NuCr2,C,NA,3,NA,17,Mineral,101,>100cm,8,Mineral,22,20,NA,21,yes,NuCr2C,17,18,8,5,9.5,9,NA,NA,4,NA,0,NA,Core,"M1 sample came off of bottom of organic sample, depth is estimated. Length and width are same dimensions as brownie. M2 sample taken as core below Very top of m1 mixed with organic, no m2 sample because too rocky to core. M1 was uneven, 5cm and 4cm",0.1m off transect to avoid cwd,NA
2024-07-30,Nugget Creek,NuCr2,C,NA,6,NA,35,"Mineral,Rock",14,>100cm,101,"Mineral,Rock",7,17,5,9.666666666666666,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024-07-30,Nugget Creek,NuCr3,A,NA,3,NA,11,Mineral,101,>100cm,3.5,Mineral,16,14,NA,15,yes,NuCr3A,11,9,11,11.5,10,9.5,NA,NA,5,NA,5,NA,Core,NA,"SOL depths include green moss (polytrichum) for sample, AR SOL depth does not include green moss",NA
